,id,rate
9986,9986,58
9987,9987,55
9988,9988,56
9989,9989,57
9990,9990,55
9991,9991,53
9992,9992,60
9993,9993,57
9994,9994,50
9995,9995,56
9996,9996,53
9997,9997,59
9998,9998,50
9999,9999,53
10000,10000,53
10001,10001,56
10002,10002,58
10003,10003,51
10004,10004,58
10005,10005,55
10006,10006,59
10007,10007,52
10008,10008,57
10009,10009,58
10010,10010,49
10011,10011,56
10012,10012,57
10013,10013,56
10014,10014,56
10015,10015,55
10016,10016,54
10017,10017,58
10018,10018,55
10019,10019,54
10020,10020,54
10021,10021,55
10022,10022,52
10023,10023,48
10024,10024,57
10025,10025,49
10026,10026,53
10027,10027,55
10028,10028,55
10029,10029,58
10030,10030,50
10031,10031,52
10032,10032,52
10033,10033,55
10034,10034,53
10035,10035,47
10036,10036,58
10037,10037,56
10038,10038,55
10039,10039,54
10040,10040,54
10041,10041,56
10042,10042,59
10043,10043,55
10044,10044,57
10045,10045,57
10046,10046,55
10047,10047,49
10048,10048,60
10049,10049,56
10050,10050,60
10051,10051,57
10052,10052,56
10053,10053,57
10054,10054,58
10055,10055,54
10056,10056,57
10057,10057,56
10058,10058,55
10059,10059,54
10060,10060,57
10061,10061,50
10062,10062,59
10063,10063,56
10064,10064,56
10065,10065,48
10066,10066,55
10067,10067,58
10068,10068,57
10069,10069,58
10070,10070,55
10071,10071,55
10072,10072,59
10073,10073,60
10074,10074,57
10075,10075,58
10076,10076,52
10077,10077,55
10078,10078,54
10079,10079,56
10080,10080,54
10081,10081,55
10082,10082,56
10083,10083,53
10084,10084,57
10085,10085,56
10086,10086,54
10087,10087,58
10088,10088,51
10089,10089,51
10090,10090,58
10091,10091,56
10092,10092,55
10093,10093,49
10094,10094,58
10095,10095,60
10096,10096,56
10097,10097,48
10098,10098,56
10099,10099,60
10100,10100,56
10101,10101,56
10102,10102,53
10103,10103,56
10104,10104,52
10105,10105,58
10106,10106,57
10107,10107,48
10108,10108,59
10109,10109,55
10110,10110,55
10111,10111,58
10112,10112,50
10113,10113,56
10114,10114,53
10115,10115,56
10116,10116,57
10117,10117,60
10118,10118,50
10119,10119,59
10120,10120,58
10121,10121,55
10122,10122,58
10123,10123,55
10124,10124,57
10125,10125,58
10126,10126,53
10127,10127,51
10128,10128,56
10129,10129,58
10130,10130,50
10131,10131,57
10132,10132,58
10133,10133,56
10134,10134,57
10135,10135,57
10136,10136,58
10137,10137,51
10138,10138,56
10139,10139,58
10140,10140,54
10141,10141,55
10142,10142,56
10143,10143,56
10144,10144,58
10145,10145,61
10146,10146,57
10147,10147,48
10148,10148,51
10149,10149,57
10150,10150,47
10151,10151,58
10152,10152,54
10153,10153,55
10154,10154,50
10155,10155,56
10156,10156,60
10157,10157,49
10158,10158,56
10159,10159,57
10160,10160,55
10161,10161,52
10162,10162,58
10163,10163,55
10164,10164,57
10165,10165,61
10166,10166,48
10167,10167,56
10168,10168,58
10169,10169,59
10170,10170,54
10171,10171,55
10172,10172,56
10173,10173,58
10174,10174,54
10175,10175,52
10176,10176,57
10177,10177,56
10178,10178,57
10179,10179,57
10180,10180,49
10181,10181,51
10182,10182,55
10183,10183,56
10184,10184,56
10185,10185,58
10186,10186,56
10187,10187,55
10188,10188,57
10189,10189,56
10190,10190,53
10191,10191,48
10192,10192,57
10193,10193,56
10194,10194,57
10195,10195,61
10196,10196,56
10197,10197,56
10198,10198,55
10199,10199,49
10200,10200,55
10201,10201,57
10202,10202,51
10203,10203,58
10204,10204,51
10205,10205,57
10206,10206,54
10207,10207,56
10208,10208,54
10209,10209,61
10210,10210,56
10211,10211,58
10212,10212,57
10213,10213,56
10214,10214,51
10215,10215,61
10216,10216,51
10217,10217,54
10218,10218,55
10219,10219,57
10220,10220,56
10221,10221,57
10222,10222,56
10223,10223,56
10224,10224,58
10225,10225,59
10226,10226,57
10227,10227,57
10228,10228,55
10229,10229,52
10230,10230,56
10231,10231,58
10232,10232,58
10233,10233,51
10234,10234,59
10235,10235,57
10236,10236,56
10237,10237,54
10238,10238,58
10239,10239,52
10240,10240,57
10241,10241,52
10242,10242,53
10243,10243,55
10244,10244,54
10245,10245,56
10246,10246,57
10247,10247,59
10248,10248,54
10249,10249,50
10250,10250,53
10251,10251,58
10252,10252,58
10253,10253,58
10254,10254,51
10255,10255,57
10256,10256,50
10257,10257,59
10258,10258,59
10259,10259,56
10260,10260,52
10261,10261,56
10262,10262,56
10263,10263,58
10264,10264,57
10265,10265,55
10266,10266,54
10267,10267,56
10268,10268,51
10269,10269,56
10270,10270,51
10271,10271,56
10272,10272,55
10273,10273,56
10274,10274,55
10275,10275,56
10276,10276,55
10277,10277,53
10278,10278,59
10279,10279,57
10280,10280,57
10281,10281,54
10282,10282,59
10283,10283,56
10284,10284,48
10285,10285,55
10286,10286,50
10287,10287,50
10288,10288,55
10289,10289,56
10290,10290,62
10291,10291,56
10292,10292,59
10293,10293,57
10294,10294,55
10295,10295,55
10296,10296,57
10297,10297,54
10298,10298,55
10299,10299,51
10300,10300,53
10301,10301,53
10302,10302,45
10303,10303,52
10304,10304,56
10305,10305,54
10306,10306,50
10307,10307,52
10308,10308,58
10309,10309,60
10310,10310,53
10311,10311,51
10312,10312,55
10313,10313,58
10314,10314,53
10315,10315,48
10316,10316,54
10317,10317,54
10318,10318,58
10319,10319,55
10320,10320,56
10321,10321,59
10322,10322,58
10323,10323,60
10324,10324,54
10325,10325,57
10326,10326,52
10327,10327,54
10328,10328,55
10329,10329,59
10330,10330,52
10331,10331,52
10332,10332,55
10333,10333,59
10334,10334,59
10335,10335,51
10336,10336,56
10337,10337,51
10338,10338,59
10339,10339,54
10340,10340,53
10341,10341,57
10342,10342,59
10343,10343,55
10344,10344,58
10345,10345,52
10346,10346,50
10347,10347,49
10348,10348,55
10349,10349,58
10350,10350,55
10351,10351,53
10352,10352,56
10353,10353,54
10354,10354,55
10355,10355,55
10356,10356,53
10357,10357,57
10358,10358,55
10359,10359,53
10360,10360,57
10361,10361,63
10362,10362,53
10363,10363,55
10364,10364,56
10365,10365,58
10366,10366,58
10367,10367,52
10368,10368,52
10369,10369,50
10370,10370,57
10371,10371,56
10372,10372,54
10373,10373,54
10374,10374,55
10375,10375,57
10376,10376,56
10377,10377,53
10378,10378,47
10379,10379,51
10380,10380,55
10381,10381,54
10382,10382,53
10383,10383,54
10384,10384,54
10385,10385,58
10386,10386,55
10387,10387,56
10388,10388,56
10389,10389,56
10390,10390,57
10391,10391,59
10392,10392,53
10393,10393,49
10394,10394,55
10395,10395,51
10396,10396,59
10397,10397,60
10398,10398,56
10399,10399,55
10400,10400,54
10401,10401,58
10402,10402,56
10403,10403,58
10404,10404,56
10405,10405,54
10406,10406,57
10407,10407,59
10408,10408,59
10409,10409,58
10410,10410,51
10411,10411,51
10412,10412,60
10413,10413,55
10414,10414,51
10415,10415,52
10416,10416,52
10417,10417,50
10418,10418,57
10419,10419,58
10420,10420,56
10421,10421,56
10422,10422,55
10423,10423,58
10424,10424,56
10425,10425,57
10426,10426,58
10427,10427,59
10428,10428,57
10429,10429,54
10430,10430,49
10431,10431,56
10432,10432,54
10433,10433,49
10434,10434,55
10435,10435,55
10436,10436,58
10437,10437,56
10438,10438,57
10439,10439,54
10440,10440,50
10441,10441,56
10442,10442,57
10443,10443,52
10444,10444,56
10445,10445,55
10446,10446,54
10447,10447,48
10448,10448,54
10449,10449,57
10450,10450,56
10451,10451,53
10452,10452,48
10453,10453,55
10454,10454,54
10455,10455,57
10456,10456,60
10457,10457,57
10458,10458,55
10459,10459,56
10460,10460,53
10461,10461,58
10462,10462,56
10463,10463,57
10464,10464,54
10465,10465,55
10466,10466,55
10467,10467,55
10468,10468,59
10469,10469,54
10470,10470,59
10471,10471,58
10472,10472,53
10473,10473,49
10474,10474,56
10475,10475,63
10476,10476,56
10477,10477,50
10478,10478,57
10479,10479,53
10480,10480,55
10481,10481,56
10482,10482,60
10483,10483,58
10484,10484,55
10485,10485,56
10486,10486,59
10487,10487,59
10488,10488,50
10489,10489,57
10490,10490,57
10491,10491,57
10492,10492,50
10493,10493,57
10494,10494,57
10495,10495,58
10496,10496,52
10497,10497,47
10498,10498,56
10499,10499,55
10500,10500,58
10501,10501,55
10502,10502,53
10503,10503,53
10504,10504,57
10505,10505,57
10506,10506,59
10507,10507,55
10508,10508,49
10509,10509,59
10510,10510,59
10511,10511,60
10512,10512,57
10513,10513,54
10514,10514,53
10515,10515,55
10516,10516,56
10517,10517,58
10518,10518,49
10519,10519,58
10520,10520,59
10521,10521,58
10522,10522,55
10523,10523,58
10524,10524,56
10525,10525,54
10526,10526,55
10527,10527,56
10528,10528,51
10529,10529,57
10530,10530,59
10531,10531,56
10532,10532,48
10533,10533,56
10534,10534,52
10535,10535,59
10536,10536,50
10537,10537,56
10538,10538,51
10539,10539,47
10540,10540,59
10541,10541,57
10542,10542,49
10543,10543,60
10544,10544,61
10545,10545,55
10546,10546,56
10547,10547,54
10548,10548,52
10549,10549,55
10550,10550,56
10551,10551,55
10552,10552,53
10553,10553,56
10554,10554,49
10555,10555,52
10556,10556,51
10557,10557,56
10558,10558,47
10559,10559,56
10560,10560,48
10561,10561,58
10562,10562,55
10563,10563,53
10564,10564,51
10565,10565,56
10566,10566,56
10567,10567,55
10568,10568,47
10569,10569,55
10570,10570,52
10571,10571,59
10572,10572,51
10573,10573,57
10574,10574,57
10575,10575,58
10576,10576,56
10577,10577,54
10578,10578,58
10579,10579,56
10580,10580,56
10581,10581,56
10582,10582,57
10583,10583,56
10584,10584,56
10585,10585,56
10586,10586,56
10587,10587,55
10588,10588,56
10589,10589,51
10590,10590,56
10591,10591,55
10592,10592,54
10593,10593,58
10594,10594,61
10595,10595,52
10596,10596,47
10597,10597,54
10598,10598,56
10599,10599,57
10600,10600,54
10601,10601,57
10602,10602,54
10603,10603,59
10604,10604,57
10605,10605,56
10606,10606,53
10607,10607,51
10608,10608,55
10609,10609,55
10610,10610,56
10611,10611,58
10612,10612,56
10613,10613,59
10614,10614,56
10615,10615,56
10616,10616,61
10617,10617,52
10618,10618,56
10619,10619,58
10620,10620,55
10621,10621,58
10622,10622,57
10623,10623,58
10624,10624,55
10625,10625,48
10626,10626,56
10627,10627,54
10628,10628,57
10629,10629,59
10630,10630,59
10631,10631,56
10632,10632,59
10633,10633,57
10634,10634,54
10635,10635,53
10636,10636,57
10637,10637,53
10638,10638,59
10639,10639,57
10640,10640,56
10641,10641,53
10642,10642,57
10643,10643,60
10644,10644,57
10645,10645,56
10646,10646,56
10647,10647,57
10648,10648,53
10649,10649,61
10650,10650,55
10651,10651,55
10652,10652,60
10653,10653,55
10654,10654,54
10655,10655,52
10656,10656,55
10657,10657,53
10658,10658,57
10659,10659,57
10660,10660,52
10661,10661,52
10662,10662,59
10663,10663,55
10664,10664,53
10665,10665,62
10666,10666,53
10667,10667,56
10668,10668,55
10669,10669,57
10670,10670,56
10671,10671,55
10672,10672,52
10673,10673,57
10674,10674,58
10675,10675,56
10676,10676,56
10677,10677,49
10678,10678,56
10679,10679,56
10680,10680,54
10681,10681,52
10682,10682,54
10683,10683,53
10684,10684,51
10685,10685,57
10686,10686,49
10687,10687,59
10688,10688,56
10689,10689,57
10690,10690,56
10691,10691,57
10692,10692,54
10693,10693,52
10694,10694,55
10695,10695,54
10696,10696,55
10697,10697,52
10698,10698,51
10699,10699,55
10700,10700,57
10701,10701,57
10702,10702,59
10703,10703,52
10704,10704,54
10705,10705,56
10706,10706,55
10707,10707,55
10708,10708,57
10709,10709,56
10710,10710,54
10711,10711,54
10712,10712,53
10713,10713,54
10714,10714,57
10715,10715,55
10716,10716,59
10717,10717,59
10718,10718,56
10719,10719,57
10720,10720,58
10721,10721,59
10722,10722,59
10723,10723,60
10724,10724,58
10725,10725,54
10726,10726,55
10727,10727,58
10728,10728,57
10729,10729,55
10730,10730,55
10731,10731,58
10732,10732,59
10733,10733,56
10734,10734,56
10735,10735,57
10736,10736,57
10737,10737,48
10738,10738,49
10739,10739,59
10740,10740,55
10741,10741,55
10742,10742,55
10743,10743,51
10744,10744,56
10745,10745,57
10746,10746,51
10747,10747,57
10748,10748,56
10749,10749,58
10750,10750,56
10751,10751,53
10752,10752,58
10753,10753,50
10754,10754,57
10755,10755,57
10756,10756,55
10757,10757,53
10758,10758,55
10759,10759,56
10760,10760,56
10761,10761,59
10762,10762,54
10763,10763,54
10764,10764,56
10765,10765,49
10766,10766,51
10767,10767,52
10768,10768,57
10769,10769,51
10770,10770,57
10771,10771,55
10772,10772,56
10773,10773,56
10774,10774,52
10775,10775,49
10776,10776,56
10777,10777,56
10778,10778,60
10779,10779,57
10780,10780,56
10781,10781,58
10782,10782,56
10783,10783,56
10784,10784,56
10785,10785,52
10786,10786,51
10787,10787,47
10788,10788,56
10789,10789,59
10790,10790,57
10791,10791,55
10792,10792,57
10793,10793,52
10794,10794,55
10795,10795,54
10796,10796,54
10797,10797,51
10798,10798,51
10799,10799,57
10800,10800,54
10801,10801,59
10802,10802,52
10803,10803,59
10804,10804,59
10805,10805,57
10806,10806,55
10807,10807,56
10808,10808,50
10809,10809,55
10810,10810,58
10811,10811,57
10812,10812,54
10813,10813,48
10814,10814,51
10815,10815,51
10816,10816,57
10817,10817,59
10818,10818,56
10819,10819,55
10820,10820,51
10821,10821,51
10822,10822,57
10823,10823,56
10824,10824,52
10825,10825,56
10826,10826,53
10827,10827,57
10828,10828,58
10829,10829,51
10830,10830,56
10831,10831,58
10832,10832,59
10833,10833,49
10834,10834,54
10835,10835,57
10836,10836,51
10837,10837,57
10838,10838,57
10839,10839,55
10840,10840,56
10841,10841,49
10842,10842,55
10843,10843,58
10844,10844,57
10845,10845,53
10846,10846,57
10847,10847,56
10848,10848,59
10849,10849,54
10850,10850,56
10851,10851,54
10852,10852,51
10853,10853,53
10854,10854,54
10855,10855,56
10856,10856,59
10857,10857,52
10858,10858,55
10859,10859,57
10860,10860,55
10861,10861,60
10862,10862,58
10863,10863,59
10864,10864,60
10865,10865,57
10866,10866,57
10867,10867,50
10868,10868,51
10869,10869,49
10870,10870,49
10871,10871,56
10872,10872,56
10873,10873,57
10874,10874,55
10875,10875,55
10876,10876,50
10877,10877,52
10878,10878,54
10879,10879,55
10880,10880,59
10881,10881,55
10882,10882,58
10883,10883,56
10884,10884,53
10885,10885,56
10886,10886,52
10887,10887,59
10888,10888,58
10889,10889,57
10890,10890,55
10891,10891,52
10892,10892,55
10893,10893,55
10894,10894,55
10895,10895,55
10896,10896,58
10897,10897,55
10898,10898,53
10899,10899,50
10900,10900,58
10901,10901,52
10902,10902,57
10903,10903,56
10904,10904,52
10905,10905,58
10906,10906,57
10907,10907,58
10908,10908,59
10909,10909,56
10910,10910,58
10911,10911,53
10912,10912,53
10913,10913,55
10914,10914,55
10915,10915,52
10916,10916,57
10917,10917,57
10918,10918,55
10919,10919,49
10920,10920,51
10921,10921,54
10922,10922,47
10923,10923,54
10924,10924,49
10925,10925,57
10926,10926,58
10927,10927,54
10928,10928,56
10929,10929,48
10930,10930,57
10931,10931,54
10932,10932,56
10933,10933,55
10934,10934,57
10935,10935,54
10936,10936,55
10937,10937,56
10938,10938,57
10939,10939,57
10940,10940,54
10941,10941,54
10942,10942,51
10943,10943,60
10944,10944,59
10945,10945,54
10946,10946,55
10947,10947,51
10948,10948,54
10949,10949,55
10950,10950,57
10951,10951,59
10952,10952,55
10953,10953,51
10954,10954,56
10955,10955,51
10956,10956,55
10957,10957,58
10958,10958,56
10959,10959,55
10960,10960,56
10961,10961,54
10962,10962,54
10963,10963,56
10964,10964,57
10965,10965,53
10966,10966,56
10967,10967,60
10968,10968,49
10969,10969,50
10970,10970,56
10971,10971,54
10972,10972,54
10973,10973,51
10974,10974,56
10975,10975,61
10976,10976,54
10977,10977,58
10978,10978,54
10979,10979,57
10980,10980,60
10981,10981,59
10982,10982,49
10983,10983,59
10984,10984,53
10985,10985,59
10986,10986,56
10987,10987,56
10988,10988,54
10989,10989,52
10990,10990,60
10991,10991,55
10992,10992,55
10993,10993,57
10994,10994,55
10995,10995,56
10996,10996,56
10997,10997,58
10998,10998,50
10999,10999,55
11000,11000,56
11001,11001,58
11002,11002,54
11003,11003,54
11004,11004,53
11005,11005,57
11006,11006,52
11007,11007,55
11008,11008,59
11009,11009,54
11010,11010,59
11011,11011,53
11012,11012,54
11013,11013,52
11014,11014,52
11015,11015,60
11016,11016,52
11017,11017,56
11018,11018,58
11019,11019,55
11020,11020,51
11021,11021,52
11022,11022,58
11023,11023,52
11024,11024,60
11025,11025,60
11026,11026,57
11027,11027,52
11028,11028,57
11029,11029,61
11030,11030,60
11031,11031,50
11032,11032,56
11033,11033,60
11034,11034,53
11035,11035,54
11036,11036,54
11037,11037,56
11038,11038,59
11039,11039,51
11040,11040,51
11041,11041,55
11042,11042,60
11043,11043,60
11044,11044,56
11045,11045,58
11046,11046,58
11047,11047,54
11048,11048,50
11049,11049,60
11050,11050,58
11051,11051,48
11052,11052,59
11053,11053,54
11054,11054,57
11055,11055,61
11056,11056,58
11057,11057,54
11058,11058,52
11059,11059,56
11060,11060,56
11061,11061,58
11062,11062,57
11063,11063,52
11064,11064,61
11065,11065,57
11066,11066,60
11067,11067,51
11068,11068,57
11069,11069,57
11070,11070,56
11071,11071,52
11072,11072,52
11073,11073,49
11074,11074,56
11075,11075,54
11076,11076,54
11077,11077,50
11078,11078,57
11079,11079,57
11080,11080,54
11081,11081,54
11082,11082,55
11083,11083,50
11084,11084,51
11085,11085,57
11086,11086,58
11087,11087,55
11088,11088,51
11089,11089,53
11090,11090,50
11091,11091,56
11092,11092,55
11093,11093,55
11094,11094,57
11095,11095,55
11096,11096,56
11097,11097,55
11098,11098,58
11099,11099,57
11100,11100,55
11101,11101,50
11102,11102,52
11103,11103,57
11104,11104,49
11105,11105,56
11106,11106,57
11107,11107,55
11108,11108,48
11109,11109,50
11110,11110,56
11111,11111,55
11112,11112,53
11113,11113,52
11114,11114,56
11115,11115,56
11116,11116,55
11117,11117,54
11118,11118,57
11119,11119,53
11120,11120,50
11121,11121,56
11122,11122,48
11123,11123,57
11124,11124,56
11125,11125,57
11126,11126,57
11127,11127,50
11128,11128,57
11129,11129,55
11130,11130,57
11131,11131,53
11132,11132,58
11133,11133,57
11134,11134,57
11135,11135,59
11136,11136,52
11137,11137,58
11138,11138,57
11139,11139,55
11140,11140,62
11141,11141,57
11142,11142,58
11143,11143,55
11144,11144,54
11145,11145,50
11146,11146,58
11147,11147,59
11148,11148,56
11149,11149,54
11150,11150,54
11151,11151,56
11152,11152,59
11153,11153,55
11154,11154,57
11155,11155,49
11156,11156,54
11157,11157,51
11158,11158,56
11159,11159,55
11160,11160,60
11161,11161,52
11162,11162,55
11163,11163,51
11164,11164,49
11165,11165,55
11166,11166,51
11167,11167,48
11168,11168,56
11169,11169,52
11170,11170,53
11171,11171,58
11172,11172,60
11173,11173,53
11174,11174,60
11175,11175,50
11176,11176,53
11177,11177,59
11178,11178,55
11179,11179,53
11180,11180,58
11181,11181,49
11182,11182,50
11183,11183,58
11184,11184,57
11185,11185,51
11186,11186,52
11187,11187,53
11188,11188,51
11189,11189,60
11190,11190,54
11191,11191,54
11192,11192,54
11193,11193,55
11194,11194,49
11195,11195,56
11196,11196,53
11197,11197,58
11198,11198,58
11199,11199,59
11200,11200,58
11201,11201,50
11202,11202,51
11203,11203,56
11204,11204,47
11205,11205,53
11206,11206,49
11207,11207,52
11208,11208,57
11209,11209,53
11210,11210,57
11211,11211,55
11212,11212,56
11213,11213,54
11214,11214,58
11215,11215,54
11216,11216,56
11217,11217,60
11218,11218,53
11219,11219,57
11220,11220,55
11221,11221,55
11222,11222,61
11223,11223,55
11224,11224,57
11225,11225,59
11226,11226,59
11227,11227,49
11228,11228,57
11229,11229,56
11230,11230,53
11231,11231,55
11232,11232,53
11233,11233,57
11234,11234,55
11235,11235,56
11236,11236,59
11237,11237,54
11238,11238,58
11239,11239,58
11240,11240,56
11241,11241,58
11242,11242,48
11243,11243,58
11244,11244,55
11245,11245,54
11246,11246,58
11247,11247,52
11248,11248,57
11249,11249,55
11250,11250,49
11251,11251,58
11252,11252,58
11253,11253,56
11254,11254,58
11255,11255,52
11256,11256,57
11257,11257,49
11258,11258,59
11259,11259,57
11260,11260,58
11261,11261,55
11262,11262,47
11263,11263,58
11264,11264,54
11265,11265,56
11266,11266,55
11267,11267,55
11268,11268,54
11269,11269,55
11270,11270,57
11271,11271,58
11272,11272,55
11273,11273,56
11274,11274,50
11275,11275,55
11276,11276,56
11277,11277,57
11278,11278,57
11279,11279,51
11280,11280,57
11281,11281,55
11282,11282,53
11283,11283,58
11284,11284,51
11285,11285,50
11286,11286,56
11287,11287,56
11288,11288,57
11289,11289,52
11290,11290,54
11291,11291,56
11292,11292,48
11293,11293,58
11294,11294,59
11295,11295,57
11296,11296,55
11297,11297,61
11298,11298,56
11299,11299,56
11300,11300,56
11301,11301,52
11302,11302,57
11303,11303,54
11304,11304,58
11305,11305,55
11306,11306,53
11307,11307,61
11308,11308,56
11309,11309,58
11310,11310,52
11311,11311,51
11312,11312,53
11313,11313,57
11314,11314,56
11315,11315,57
11316,11316,54
11317,11317,47
11318,11318,54
11319,11319,56
11320,11320,56
11321,11321,60
11322,11322,55
11323,11323,54
11324,11324,52
11325,11325,57
11326,11326,57
11327,11327,57
11328,11328,58
11329,11329,57
11330,11330,56
11331,11331,55
11332,11332,48
11333,11333,58
11334,11334,55
11335,11335,59
11336,11336,59
11337,11337,57
11338,11338,54
11339,11339,59
11340,11340,49
11341,11341,54
11342,11342,51
11343,11343,55
11344,11344,55
11345,11345,59
11346,11346,58
11347,11347,56
11348,11348,55
11349,11349,48
11350,11350,57
11351,11351,54
11352,11352,54
11353,11353,56
11354,11354,53
11355,11355,53
11356,11356,54
11357,11357,59
11358,11358,55
11359,11359,53
11360,11360,55
11361,11361,57
11362,11362,58
11363,11363,56
11364,11364,48
11365,11365,56
11366,11366,57
11367,11367,57
11368,11368,56
11369,11369,57
11370,11370,53
11371,11371,57
11372,11372,56
11373,11373,56
11374,11374,58
11375,11375,56
11376,11376,56
11377,11377,60
11378,11378,59
11379,11379,59
11380,11380,53
11381,11381,57
11382,11382,60
11383,11383,58
11384,11384,55
11385,11385,49
11386,11386,48
11387,11387,58
11388,11388,53
11389,11389,55
11390,11390,54
11391,11391,57
11392,11392,54
11393,11393,57
11394,11394,60
11395,11395,54
11396,11396,56
11397,11397,55
11398,11398,53
11399,11399,48
11400,11400,56
11401,11401,57
11402,11402,59
11403,11403,50
11404,11404,58
11405,11405,59
11406,11406,59
11407,11407,50
11408,11408,52
11409,11409,53
11410,11410,55
11411,11411,58
11412,11412,56
11413,11413,57
11414,11414,57
11415,11415,57
11416,11416,56
11417,11417,49
11418,11418,57
11419,11419,51
11420,11420,56
11421,11421,58
11422,11422,58
11423,11423,53
11424,11424,54
11425,11425,53
11426,11426,55
11427,11427,51
11428,11428,57
11429,11429,51
11430,11430,53
11431,11431,58
11432,11432,59
11433,11433,54
11434,11434,59
11435,11435,59
11436,11436,58
11437,11437,47
11438,11438,51
11439,11439,54
11440,11440,53
11441,11441,58
11442,11442,52
11443,11443,50
11444,11444,60
11445,11445,58
11446,11446,47
11447,11447,60
11448,11448,61
11449,11449,51
11450,11450,54
11451,11451,57
11452,11452,56
11453,11453,58
11454,11454,54
11455,11455,56
11456,11456,58
11457,11457,58
11458,11458,57
11459,11459,56
11460,11460,47
11461,11461,57
11462,11462,59
11463,11463,51
11464,11464,55
11465,11465,54
11466,11466,57
11467,11467,58
11468,11468,60
11469,11469,56
11470,11470,58
11471,11471,53
11472,11472,53
11473,11473,55
11474,11474,55
11475,11475,57
11476,11476,58
11477,11477,52
11478,11478,57
11479,11479,60
11480,11480,54
11481,11481,56
11482,11482,51
11483,11483,56
11484,11484,58
11485,11485,56
11486,11486,59
11487,11487,49
11488,11488,54
11489,11489,51
11490,11490,58
11491,11491,56
11492,11492,51
11493,11493,54
11494,11494,50
11495,11495,48
11496,11496,58
11497,11497,58
11498,11498,59
11499,11499,56
11500,11500,57
11501,11501,58
11502,11502,59
11503,11503,54
11504,11504,55
11505,11505,57
11506,11506,55
11507,11507,54
11508,11508,57
11509,11509,60
11510,11510,52
11511,11511,55
11512,11512,55
11513,11513,49
11514,11514,57
11515,11515,59
11516,11516,51
11517,11517,57
11518,11518,55
11519,11519,60
11520,11520,57
11521,11521,59
11522,11522,56
11523,11523,59
11524,11524,52
11525,11525,49
11526,11526,58
11527,11527,58
11528,11528,56
11529,11529,58
11530,11530,52
11531,11531,53
11532,11532,48
11533,11533,53
11534,11534,51
11535,11535,50
11536,11536,53
11537,11537,52
11538,11538,56
11539,11539,58
11540,11540,55
11541,11541,61
11542,11542,56
11543,11543,53
11544,11544,57
11545,11545,57
11546,11546,50
11547,11547,58
11548,11548,50
11549,11549,56
11550,11550,55
11551,11551,59
11552,11552,56
11553,11553,49
11554,11554,59
11555,11555,55
11556,11556,56
11557,11557,55
11558,11558,54
11559,11559,58
11560,11560,54
11561,11561,55
11562,11562,59
11563,11563,56
11564,11564,56
11565,11565,55
11566,11566,55
11567,11567,57
11568,11568,55
11569,11569,60
11570,11570,59
11571,11571,50
11572,11572,57
11573,11573,55
11574,11574,60
11575,11575,58
11576,11576,58
11577,11577,59
11578,11578,59
11579,11579,55
11580,11580,51
11581,11581,53
11582,11582,55
11583,11583,49
11584,11584,55
11585,11585,58
11586,11586,53
11587,11587,50
11588,11588,59
11589,11589,53
11590,11590,55
11591,11591,49
11592,11592,58
11593,11593,57
11594,11594,56
11595,11595,56
11596,11596,49
11597,11597,52
11598,11598,53
11599,11599,57
11600,11600,58
11601,11601,49
11602,11602,59
11603,11603,53
11604,11604,57
11605,11605,49
11606,11606,52
11607,11607,50
11608,11608,59
11609,11609,58
11610,11610,57
11611,11611,53
11612,11612,57
11613,11613,59
11614,11614,57
11615,11615,56
11616,11616,56
11617,11617,57
11618,11618,58
11619,11619,56
11620,11620,55
11621,11621,53
11622,11622,55
11623,11623,50
11624,11624,56
11625,11625,58
11626,11626,55
11627,11627,57
11628,11628,55
11629,11629,55
11630,11630,59
11631,11631,59
11632,11632,56
11633,11633,57
11634,11634,53
11635,11635,56
11636,11636,50
11637,11637,55
11638,11638,52
11639,11639,53
11640,11640,58
11641,11641,54
11642,11642,56
11643,11643,55
11644,11644,57
11645,11645,56
11646,11646,56
11647,11647,55
11648,11648,54
11649,11649,54
11650,11650,58
11651,11651,56
11652,11652,58
11653,11653,60
11654,11654,53
11655,11655,56
11656,11656,56
11657,11657,47
11658,11658,54
11659,11659,58
11660,11660,58
11661,11661,54
11662,11662,55
11663,11663,57
11664,11664,58
11665,11665,48
11666,11666,55
11667,11667,61
11668,11668,57
11669,11669,52
11670,11670,55
11671,11671,51
11672,11672,54
11673,11673,57
11674,11674,52
11675,11675,58
11676,11676,48
11677,11677,57
11678,11678,56
11679,11679,48
11680,11680,58
11681,11681,56
11682,11682,55
11683,11683,54
11684,11684,55
11685,11685,56
11686,11686,57
11687,11687,55
11688,11688,54
11689,11689,55
11690,11690,53
11691,11691,60
11692,11692,56
11693,11693,57
11694,11694,57
11695,11695,57
11696,11696,61
11697,11697,56
11698,11698,57
11699,11699,57
11700,11700,56
11701,11701,57
11702,11702,58
11703,11703,55
11704,11704,50
11705,11705,58
11706,11706,56
11707,11707,54
11708,11708,60
11709,11709,57
11710,11710,57
11711,11711,60
11712,11712,60
11713,11713,56
11714,11714,55
11715,11715,51
11716,11716,57
11717,11717,60
11718,11718,54
11719,11719,57
11720,11720,58
11721,11721,59
11722,11722,60
11723,11723,57
11724,11724,54
11725,11725,57
11726,11726,57
11727,11727,56
11728,11728,57
11729,11729,54
11730,11730,54
11731,11731,55
11732,11732,59
11733,11733,51
11734,11734,56
